早	210872
腳	210680
男人	210370
力	209373
明明	207217
幫手	206886
出嚟	206707
諗住	206239
有時	206216
或者	205818
做咩	204967
需要	203968
準備	203899
港	203788
利申	202755
唱	199907
唔得	198862
金	198414
啱	198027
線	197171
然後	196586
數	196531
所有	196078
重要	194032
怕	193916
屎	193790
共	192793
佬	192476
唔使	192350
收皮	192258
令	192089
慘	191520
世界	191353
來	190932
頂	190860
星	190664
一日	190439
林	190096
啫	189867
地方	189713
多啲	189474
感覺	188364
蚊	187703
傻	187257
你老母	186458
靠	186156
貴	185879
啲人	185600
入面	185392
落去	185367
舊	184342
貨	183959
時候	183958
本	183568
肥	183515
上面	182210
超	182170
首	181254
反而	180208
記	179900
達	179831
平時	179154
差唔多	177747
除	176437
一係	176412
份	176046
個月	176044
鬼	176021
討論	175525
嫁	175395
吹	175125
衰	174510
愈	174408
萬	174179
撚樣	173846
王	173060
長	172809
一直	172776
中共	172433
好耐	172370
特別	172189
貓	172054
賺	172042
答	171790
實	171466
仲係	171183
天	171159
清	170747
以	170594
覺	169618
牛	169426
家	169330
畀	169145
望	168824
二	168451
試過	168384
排	167946
屈	167571
掛	167526
執	167467
區	167253
試	166788
面	166062
知道	165641
分別	165014
底	164521
飲	164438
企	164355
殺	163486
和	163370
部	163369
咋	163154
女仔	163127
四	162286
係咩	161778
皮	161756
街	161744
國	161636
求	161546
有錢	161402
妹	161272
到時	160583
十	159639
喊	159540
大把	159288
講緊	158656
型	157989
辛苦	157667
起碼	156913
外國	155737
一早	155702
煩	155547
又話	155416
燈	155352
傷	155123
撐	154793
醒	154146
子	153816
攞	153711
石	153497
火	153400
強	153339
今年	152988
認真	152122
貼	151664
跑	151209
方法	150919
代表	150824
英文	150470
停	150462
裝	150457
奶	149966
白	149918
腦	149481
傾	148180
拿	147838
廢老	147736
同一	147729
我哋	147590
救	147568
膠	147329
嬲	147099
駛	146997
堆	146709
慢慢	145922
點知	145857
唔記得	145692
聲	145214
抵	145176
第二	145152
唔該	145023
投	144882
好彩	144784
照	144587
能	144424
比較	144385
還	144354
味	144100
不嬲	143904
肯定	143706
包	143501
小心	143496
影響	143289
飯	142636
次次	142123
國家	142083
華	141436
毒撚	140891
價	140611
戴	140416
咪又係	140389
情況	140160
各位	139633
盤	139492
全家	139472
出去	139432
捉	139062
報	138627
快啲	138578
臭	137847
把	137823
下次	137619
入去	137539
只	137355
革命	137200
怪	137028
嘛	136511
警察	136487
段	136071
花	135980
尼	135940
格	135487
眼	134906
唔通	134899
接受	134652
練	134404
咩事	134271
主	133727
擺	133690
點樣	133605
攻	133508
藍絲	133372
搶	132989
永遠	132207
口	132029
夾	132011
新聞	131915
成功	131757
雲	131470
老豆	130769
英國	130413
回	129883
時代	128835
者	128809
結果	128631
養	128321
一陣	128133
五毛	128097
痛	127864
山	127632
書	127557
光復	127538
當年	127383
沙	126549
電話	126327
男	125985
燒	125701
戰	125662
極	125584
跟住	125188
諗起	124821
痴線	124592
交	124453
當然	124069
蛇	123997
建議	123922
口罩	123888
最多	123808
決定	123625
道	123542
呃	123443
期	123293
發現	123246
耐	123204
上去	123065
嘅話	122995
技	122979
身	122797
甲	122491
跳	122472
嗰啲	122463
加油	122277
生活	122274
老婆	122173
禁	121787
解	121484
迷	121156
遠	121075
證明	121012
明顯	120759
英	120631
通常	120237
迪	119998
警	119861
毒	119745
靚仔	119548
出現	119535
塞	119068
未必	119014
就真	118966
亂	118959
站	118807
星期	118779
定係	118714
算啦	118609
關係	118608
弱智	118587
衫	118519
相	117769
嗎	116945
簽	116806
呢度	116723
提	116572
足	116186
股	116027
嗰個	115820
陳	115275
好睇	115206
冇乜	115075
寶	115021
抗爭	114956
獨立	114844
黨	114702
傳	114579
覆	114327
隔離	114297
拖	114047
彈	114028
認	113675
發生	113675
牌	113513
光	113409
努力	113059
大佬	113011
熱	112995
鄭	112571
篇	112357
放棄	112169
城	112123
簡單	112050
向	111622
啱啱	110945
米	110921
係唔係	110868
嘈	110736
賭	110255
究竟	110122
以後	110011
醫生	109890
登	109694
翻	109592
氣	109452
戲	109427
自	109388
活動	109241
返去	109111
血	109076
到底	108970
事實	108858
發	108844
痴	108433
上次	108185
李	108153
風	108088
一個人	108038
衝	107973
邊度	107861
考	107809
斬	107675
搭	107659
約	107412
勇武	107362
封	107243
分鐘	107227
近	106986
一路	106852
鬥	106843
好少	106776
女朋友	106651
瞓	106529
客	106417
唔見	106119
記者	105915
組	105566
機場	105279
借	105102
與	104996
悶	104510
國際	104391
爭	104387
內	104190
基	104164
歲	104111
安	103998
出聲	103976
硬	103709
全世界	103455
刀	103419
秒	103401
你好	103329
社會	103324
第	103151
留名	103122
團	102939
更加	102783
串	102677
好似係	102439
熊	102291
性	102153
竟然	102152
槍	101742
親	101546
講真	101519
市民	101098
叫人	101057
受	100985
絲打	100793
文宣	100743
尾	100684
招	100511
運動	100503
訴求	100377
要求	100300
原因	100190
魔	100151
選	100127
出街	99777
唔錯	99708
播	99368
田	99112
溝	98321
能力	98197
斷	98094
而且	98085
守	97989
添	97956
普	97933
告	97913
化	97912
慢	97881
課	97576
得閒	97572
嗰陣	97416
讓	97363
吧	97133
男朋友	97029
遲	96870
佢老母	96811
木	96704
個位	96639
鐘	96404
唉	96168
特	95811
暫時	95789
爛	95761
學生	95751
毛	95550
選擇	95525
不了	95007
留意	94954
相信	94899
補	94881
保	94865
防	94828
叻	94751
自由	94728
扑	94678
六	94413
意思	94263
新手	93862
盡	93716
雙	93638
雷	93626
前線	93579
中意	93504
科	93328
人哋	93233
政治	93128
上網	93082
屋企人	93003
每日	92854
只要	92705
得唔得	92700
也	92435
只有	92378
人工	92268
反正	92118
只會	92036
即	91924
預	91897
千	91853
依個	91762
分化	91754
最近	91527
油	91499
人生	91463
任	91378
經濟	91255
你哋	91134
值得	91133
德	90810
分手	90770
普通	90727
現實	90591
撞	90443
痴撚線	90421
市	90330
沒有	90075
除非	90009
忍	89935
和理非	89598
突然	89559
始終	89454
插	89349
對面	89336
門	89319
劍	89211
唔多	89012
畫	89002
款	88910
重點	88866
點睇	88861
齊	88661
揾	88627
球員	88590
渣	88238
壞	88149
一下	88113
唔少	88113
指	88079
網	87756
梗係	87658
或	87290
角色	87282
杯	87153
食飯	87131
幾耐	86937
制	86801
後面	86655
訂	86640
上年	86577
亞	86507
入波	85993
巴士	85625
色	85309
接	85159
揸	85077
掂	84946
個鐘	84685
海	84406
憎	84370
亦	84082
琴日	84056
港女	84037
攬炒	84018
古	83883
過去	83819
唔要	83673
迫	83484
電	83402
料	83395
票	83371
及	83287
有用	83141
姐係	83139
後生	83136
百	82879
行動	82708
夢	82604
鋪	82597
遊行	82460
壓力	82202
好心	82190
唔理	82152
頭先	82031
非	81968
逼	81877
割	81875
老師	81709
你呢	81702
所謂	81545
炸	81519
儲	81506
軍	81452
民主	81430
分享	81351
師兄	81340
陪	81278
熱狗	81250
他	81210
身邊	80810
祝	80746
對方	80665
散	80500
鬧	80446
一世	80377
寧願	80335
同人	80319
任何	80305
倉	80196
麻煩	80190
可惜	80186
旅行	80055
廣告	80032
多數	79981
歐	79769
另外	79682
清楚	79586
安全	79541
移民	79410
針	79115
一場	79109
閘	79075
民	79066
圈	79045
元朗	78974
英超	78929
一半	78868
小朋友	78751
公屋	78650
作	78606
病	78581
何	78457
這	78152
號	78085
爽	77817
直	77771
袋	77669
大學	77650
至	77556
讀書	77524
巴絲	77412
打機	77314
左膠	77274
冇用	76815
泛民	76738
唯一	76693
含	76518
有心	76234
命	76203
目標	76177
皇	76033
意見	75941
減	75680
結婚	75670
世	75641
踩	75627
東	75619
自然	75423
九	75406
嘅嘢	75359
解釋	75318
彩	75096
剩係	75094
劇情	75085
叔	75059
代	75053
拆	75022
韓	74812
印	74639
申請	74510
窮	74485
系	74393
鏡	74384
賤	74252
共產黨	74185
咬	74173
意	74060
阻	74001
粉	73760
賽	73753
留言	73753
同事	73676
失	73662
擔心	73368
消息	73271
細個	73235
禾	73135
熟	73131
喺度	73089
中間	72960
解決	72948
罷工	72745
係呢	72705
認同	72664
零	72489
動	72415
攰	72351
晚	72257
打飛機	72032
明白	72025
圍	71995
基本上	71984
介紹	71972
夜晚	71827
類	71750
從來	71677
每	71623
飛機	71589
奧	71498
心態	71401
抄	71375
友	71239
真正	71185
郁	71082
掛住	71065
負皮	71013
出面	70978
銀行	70948
七	70817
收到	70637
中學	70225
伏	70077
唔掂	70042
反對	69979
柒頭	69917
我們	69896
破	69830
保護	69826
準	69776
資料	69776
絕對	69762
拍拖	69747
周	69563
戇鳩	69517
流	69456
如	69407
睇過	69272
中文	69119
未來	69106
谷	69030
工作	69029
查	69018
夜	69016
拜	68936
廿	68919
合理	68755
摩	68722
塊	68689
起身	68652
沖	68593
純粹	68526
媽	68463
電腦	68101
權	68094
改變	67956
左右	67911
打手	67865
蝕	67827
兄弟	67765
打得	67682
講下	67644
值	67597
故事	67484
最尾	67412
偷	67399
介意	67396
費	67332
批	67313
應	67291
短	67175
碌	67124
懷疑	67074
那	67064
好笑	67045
反應	66850
丫	66785
呢排	66764
絲	66742
配	66708
返屋企	66684
韓國	66661
冇事	66651
宣傳	66577
鐵	66478
體	66444
智	66354
退	66284
武	66186
很	66118
直頭	65970
惡	65885
對家	65748
瘋狂	65723
租	65614
前面	65493
尊重	65469
經驗	65292
好人	65157
大波	65155
限	65133
免費	64997
先知	64920
房	64890
狼	64838
魚	64534
兵	64532
隨時	64507
服	64466
結	64441
周圍	64268
青	64261
發展	64114
老細	64073
尻	64047
投票	63963
必	63945
小小	63910
師	63861
歡迎	63781
冠	63724
歷史	63701
可愛	63641
男仔	63640
屋	63602
肉	63575
出事	63482
甩	63471
恐怖	63341
喂	63330
學校	63322
控制	63307
方	63244
運	63238
嗌	63026
香	62999
至少	62994
除咗	62993
級	62920
臭閪	62912
現場	62902
感情	62781
基本	62759
主要	62755
下下	62745
引	62707
掉	62688
蝗	62682
船	62673
身體	62622
食屎	62464
尋日	62370
無啦啦	62338
文化	62309
吸引	62200
主動	62199
浪費	62133
捱	62079
不要	62074
同意	61909
直播	61900
兒	61761
質素	61734
唯有	61689
官	61647
奇	61643
精神	61568
經	61468
興趣	61450
外	61412
暗	61259
祖	61161
的確	61107
靚女	61091
嚴重	61067
收工	61029
回應	60778
黃店	60695
捐	60676
空	60532
後悔	60399
億	60391
冠軍	60352
曼	60301
維	60198
於	60189
加埋	59969
雪	59883
po	59814
八	59800
蘋果	59726
得多	59666
擺明	59606
一邊	59555
防守	59546
響	59534
特登	59500
煮	59445
自殺	59373
記住	59226
威	59204
婆	59175
好食	59132
島	59113
期待	59065
夠膽	59059
罷	59033
危險	59028
砌	59010
樓上	58911
長期	58907
總之	58699
請問	58609
們	58603
隻手	58152
其中	58146
奴	58129
上水	57960
同時	57941
博	57913
同學	57762
騎	57755
倒	57725
琴晚	57707
某	57706
盃	57693
表示	57624
處	57599
淘	57581
福	57524
棍	57490
考慮	57254
丁	57207
節目	57188
技術	57124
唱歌	57039
凍	57029
港豬	57003
離開	56988
好啦	56934
中場	56924
咸	56919
失敗	56871
牆	56833
靜	56703
一般	56678
蘇	56658
義士	56658
破壞	56638
議員	56574
急	56514
熱門	56455
藥	56450
嘩	56442
遊戲	56365
駁	56355
霸	56229
先好	56211
慣	56130
懶	56105
左邊	55987
輕鬆	55882
另一	55854
方便	55851
轉頭	55792
動畫	55724
下年	55716
傻閪	55470
以上	55404
讚	55342
奶共	55287
一切	55242
縮	55123
做人	55090
總	55025
羅	54948
表現	54762
右	54719
漫畫	54709
點算	54708
更新	54697
滿	54643
課金	54634
羊	54556
舒服	54514
推介	54472
分分鐘	54447
畢業	54354
容易	54282
唔似	54281
當時	54269
性格	54254
狂	54141
剪	54025
興	53958
她	53951
賤種	53851
樂	53833
獲	53803
畫面	53759
唔好意思	53749
睇住	53709
澳門	53707
死人	53689
正式	53632
所	53623
藍屍	53604
蛋	53598
附近	53598
音	53589
網上	53579
主角	53574
綠	53540
專	53462
沒	53459
盒	53422
泰	53338
有事	53334
情	53289
感受	53238
有份	53037
認為	53018
老公	53015
各	53012
艾	52973
冰	52943
注	52906
濕	52884
界	52792
攻擊	52713
證據	52623
傻仔	52575
進步	52507
搏	52480
入嚟	52462
邊間	52443
得出	52344
等於	52336
滅	52316
缺一不可	52240
合	52208
得到	52197
冇問題	52144
休息	52139
市場	52128
使	52087
人話	51993
撈	51955
堅	51828
佐	51822
盾	51819
幾錢	51777
布	51730
衣	51696
步	51683
看	51623
本來	51553
不斷	51443
犯法	51401
係呀	51395
果然	51338
堅持	51283
職	51269
唔怪得	51167
鬼佬	51056
搬	50947
武器	50810
速	50744
處理	50731
銀	50731
忙	50675
首先	50666
卷	50600
J	50482
投訴	50310
蠢	50292
集會	50125
驗	50025
灰	50021
下場	49976
開波	49948
下面	49911
勝	49897
發夢	49841
扣	49732
習慣	49730
餐	49673
返嚟	49617
搞掂	49610
畀人	49595
幸福	49536
加入	49488
分析	49466
後備	49444
取消	49438
穿	49427
之外	49314
想像	49231
無論	49195
禮拜	49193
理解	49124
搞笑	49119
歐洲	49057
原	49056
別	49046
富	49045
的話	49038
勇	48995
高登	48868
麻	48820
無限	48781
放工	48781
合作	48776
南	48773
效果	48711
實力	48675
就是	48624
原本	48614
劉	48604
地點	48566
隔	48467
緊張	48463
爾	48435
突	48410
敵人	48267
為咗	48185
層	48164
方面	48140
價錢	48105
紙	48074
成為	48036
存在	47966
欣賞	47960
吹奏	47937
酒店	47901
唔緊要	47893
故	47803
落地	47766
妖	47642
師傅	47626
開頭	47610
打算	47608
要人	47599
隊友	47590
黑社會	47541
幾多人	47459
仁	47450
德國	47446
其	47383
屬	47367
例如	47364
教練	47363
出名	47339
淡	47290
發覺	47195
立場	47184
棄	47181
春	47159
精	47129
本土	47115
人人	47079
就快	47077
法國	46997
健康	46963
操	46953
大部分	46947
醫	46945
噴	46938
幫襯	46925
淨	46913
電影	46889
修	46854
邏輯	46839
嚇	46837
投資	46834
屌打	46749
老闆	46720
勁過	46675
吉	46623
人士	46610
摸	46591
杜	46467
會員	46453
錫	46415
隊長	46410
價值	46392
震	46386
手機	46312
尋晚	46308
對手	46303
村	46278
弱	46277
高質	46262
例子	46156
生意	46155
行為	46088
控	46067
簡	46045
伊	45971
煙	45948
深	45882
遮	45752
了解	45655
聽過	45631
心情	45623
屍	45623
星期六	45562
謝	45505
出來	45492
龍門	45442
醫院	45440
方向	45413
足球	45335
如何	45333
旺角	45317
資源	45251
冇錢	45239
通	45227
負評	45152
枝	45129
變成	45072
露	45071
現	45061
比賽	45048
律師	44992
理由	44963
雨	44868
離	44852
標題	44829
佳	44815
回覆	44799
互	44730
侵	44728
今朝	44712
不停	44579
裝修	44576
大師	44502
章	44493
糧	44428
誰	44371
頁	44328
倍	44327
正選	44301
功能	44300
活	44249
自動	44105
管	44089
屯門	44041
兜	44033
星期一	44004
黑人	43997
夏	43861
唔過	43820
笑死	43780
攪	43739
純	43702
立	43695
影相	43681
抖	43654
感	43590
道歉	43546
有排	43545
避	43541
完美	43469
國安法	43461
湯	43355
角度	43205
付出	43181
物	43166
姐姐	43163
求其	43159
當初	43147
廣東話	43104
小學	43099
順	43082
態度	43071
玩完	43043
大量	42994
恩	42983
吾	42964
翼	42946
對唔住	42931
自己人	42888
民意	42886
堂	42885
造	42873
自爆	42861
犯	42828
得意	42810
供	42794
父母	42664
唔止	42658
點先	42649
真人	42637
亦都	42613
頂住	42583
半場	42576
梁	42500
內容	42461
玩法	42459
全民	42414
實際	42345
切	42302
吹水	42281
風向	42251
面對	42240
獎	42204
答案	42202
制裁	42178
拳	42123
澳洲	42097
商場	42053
講嘢	42009
穩	41985
橋	41973
人類	41887
賓	41881
經歷	41880
筆	41861
資格	41771
唔落	41757
鞋	41528
珠	41492
忍唔住	41339
遇到	41324
樣衰	41312
聽講	41296
聯	41239
先再	41203
中堅	41195
法律	41177
冷氣	41154
責任	41141
史	41115
罪	41086
甚至	41072
動物	41007
放心	40988
瘦	40968
治	40949
環境	40870
死都	40868
廠	40846
肥仔	40829
撚狗	40822
球迷	40675
暴力	40672
聖	40651
是但	40619
馬會	40600
小學雞	40582
公開	40576
電視	40572
鳥	40548
獸	40518
參考	40420
潛	40387
暴	40375
選舉	40325
箱	40311
研究	40219
嚟講	40205
主場	40177
入場	40140
小弟	40103
戒	40092
失望	40058
盲	40008
黨鐵	39984
葉	39970
政權	39950
賴	39917
板	39913
餐廳	39870
醫護	39845
幾大	39843
副	39838
計劃	39834
俾錢	39813
呀嘛	39786
願	39781
根	39741
放假	39716
便	39675
菜	39639
專業	39635
害	39581
依啲	39565
日文	39554
克	39536
得過	39532
事件	39526
司機	39525
加上	39441
排隊	39410
聯賽	39398
店	39394
弓	39323
成本	39316
以下	39298
細佬	39230
論	39221
才	39176
戰線	39159
爺	39149
心諗	39109
消失	39104
女神	39090
員工	39076
暴動	39065
出手	39051
地鐵	39045
有關	39037
叫做	39028
傷害	39022
草	39001
寄	38950
好聽	38905
咪就係	38876
閃	38868
攬	38849
好感	38739
立法會	38717
壓	38676
空間	38602
被捕	38589
蘭	38513
強姦	38478
決賽	38466
豪	38458
分開	38455
因	38444
鏡頭	38443
全面	38436
服務	38430
系統	38429
量	38418
進攻	38411
戰術	38350
姜	38325
爭取	38317
都大	38317
黃色	38259
判	38253
背	38206
年代	38183
乾	38173
遲早	38141
志	38126
憑	38085
幻想	38052
曼聯	38047
素	38044
頂唔順	38026
放過	37989
巨	37963
可以話	37903
前鋒	37887
作為	37843
㩒	37835
叫雞	37830
警犬	37808
初	37797
出奇	37780
局	37767
做嘢	37718
結局	37670
劇本	37651
公平	37591
印度	37591
收錢	37576
舖	37517
君	37473
吊	37468
骨	37428
關心	37425
經過	37394
沙田	37386
獨	37329
上場	37303
尷尬	37301
日子	37293
吖	37273
趕	37201
里	37177
頓	37095
樓下	37095
廁所	37075
率	37048
一啲	37046
麥	36981
平安	36965
樹	36954
睇落	36927
肉酸	36900
刺	36889
希	36867
嘉	36853
組織	36853
買樓	36841
港島	36817
思	36811
數據	36786
茶	36774
哩	36764
生日	36763
生存	36752
表達	36750
穩定	36739
反擊	36737
嘔	36689
高層	36681
益	36618
漏	36615
家姐	36588
甘	36575
門口	36469
全球	36458
止	36448
疫苗	36419
疤	36391
建制	36368
思想	36366
股票	36365
集中	36305
若	36294
朝早	36277
表	36266
荃灣	36261
輝	36227
屌你老味	36204
肺炎	36203
酒	36136
自信	36097
出場	36093
旗	36072
仔女	36059
從	36054
阿媽	36028
港獨	36023
汁	36012
景	35959
頭髮	35955
敏	35931
一刻	35929
龜	35923
較	35898
正評	35892
扯	35872
冷靜	35865
得罪	35858
唔切	35820
星期日	35792
嫌	35759
改善	35752
矮	35752
自私	35692
感謝	35684
蟲	35646
忘記	35630
同樣	35628
進	35580
適合	35561
賺錢	35532
條件	35531
澤	35513
表演	35494
設計	35487
意義	35455
調	35443
緊要	35433
目的	35378
原諒	35371
浸	35351
大隻	35304
公會	35265
公	35258
公務員	35256
伯	35250
新人	35203
遊	35116
算係咁	35105
將來	35090
英雄	35079
美股	35064
動作	35044
睇好	35029
藉口	34984
令到	34968
系列	34962
私人	34804
澳	34750
一生	34714
差佬	34676
早餐	34652
享受	34647
聖誕	34646
諗法	34588
俄	34588
幣	34581
遲啲	34555
係都	34519
理性	34467
掃	34446
觀眾	34349
己	34347
正確	34327
保險	34274
B	34272
生仔	34271
舉	34261
兔	34255
屎忽	34234
珍惜	34208
音樂	34206
中大	34194
互相	34193
曾經	34177
黃絲	34170
牌子	34168
續	34167
報警	34143
累	34122
廢事	34106
咪話	34083
磨	34047
武肺	33990
襯	33959
好波	33927
黑色	33901
習	33888
輕	33888
給	33833
碟	33828
着	33818
放低	33816
亞洲	33811
睇嚟	33791
唔知幾	33788
轟	33678
外賣	33653
道理	33652
生命	33644
偉	33618
群	33618
撚屌	33597
做雞	33594
批鬥	33582
本人	33521
淫	33453
乜嘢	33442
大個	33429
扭	33414
球證	33403
一點	33387
優惠	33385
期望	33369
幕	33368
難得	33344
持	33315
肥婆	33304
然	33290
打死	33275
甜	33272
差啲	33234
環保	33229
好多時	33203
明知	33180
填	33172
快樂	33137
學人	33124
愛國	33105
和平	33104
身份	33104
踢波	33099
傾計	33091
歧視	33066
莫	33040
既然	33038
負責	33026
像	32989
重新	32987
一向	32916
病毒	32896
退休	32866
速度	32840
恭喜	32817
全港	32797
負	32790
回憶	32784
慶祝	32761
靈	32756
立即	32753
普選	32751
調查	32732
中環	32647
媽媽	32639
托	32636
男女	32611
程度	32606
中出	32589
殘	32569
舞	32559
地下	32556
義	32515
制度	32508
地獄	32481
完場	32404
土	32379
最少	32349
大部份	32334
溝通	32326
位置	32325
超級	32273
人數	32248
好奇	32195
無謂	32162
出世	32037
風險	32029
大大	31986
照顧	31944
失去	31937
慳	31936
占	31927
類似	31916
楊	31868
標準	31767
同路人	31755
蝦	31754
擋	31717
嗰時	31712
大概	31690
搞事	31689
井	31683
刻	31648
炮	31606
觀塘	31593
皇馬	31585
腸	31575
坦	31516
情緒	31515
現在	31507
涼	31498
沽	31486
只不過	31486
老味	31474
小妹	31408
大力	31402
可憐	31397
潘	31384
賠	31365
誠	31348
煲	31344
罩	31343
只能	31341
示威	31304
地球	31292
信心	31286
女性	31256
難聽	31254
上下	31251
醜	31245
卻	31239
聯絡	31228
受傷	31205
天氣	31203
褲	31197
貪	31196
提供	31196
近排	31181
保安	31173
下話	31155
假膠	31143
碎	31124
一排	31113
好玩	31110
枱	31105
推薦	31101
善用	31083
即場	31071
盡量	31008
重有	30990
狀態	30985
侵侵	30978
中立	30960
虎	30916
吠	30847
閒	30820
愛情	30710
官方	30685
藍店	30676
臨	30651
施	30644
注意	30629
順便	30618
街坊	30594
爸爸	30546
肚	30532
拒絕	30525
呢家	30495
巴塞	30473
交通	30442
咁上下	30428
糖	30384
上位	30381
地區	30348
中心	30312
玩家	30309
返學	30263
會長	30263
宇宙	30251
天使	30244
帽	30231
業	30227
是咪	30215
玩具	30194
疫情	30179
唔好話	30173
年紀	30146
好冇	30143
鍾	30139
麻麻	30138
老鼠	30103
有撚	30075
距離	30065
老實講	30012
禮	30011
辛	29983
訓練	29976
印象	29968
資訊	29963
川	29957
反抗	29947
心理	29944
窮撚	29925
朱	29890
遲下	29874
升級	29854
含撚	29851
訪問	29841
沉	29825
唔叫	29778
非常	29775
熄	29756
仆	29745
思考	29741
勢力	29716
鼻	29710
女友	29706
有多	29702
要好	29697
即時	29694
公園	29688
娜	29681
柱	29676
死啦	29639
難食	29631
面前	29595
禁區	29579
接觸	29570
關注	29523
紅色	29502
碼	29501
力量	29489
連續	29446
後防	29445
保持	29437
角球	29415
傷心	29374
道德	29302
路線	29296
泥	29290
按	29281
座	29276
梅	29272
員	29251
爺爺	29244
會話	29243
程	29204
加拿大	29201
口號	29169
一次過	29152
家庭	29152
m	29123
辣	29090
獄	29086
職業	29082
姓	29076
紫	29014
